z	log 1	log 2	log 3	log 4	log 5	log 6	log 7	log 8	log 9	log 10	log 11	log 12	log 13	
~A
1384	0.230016663671	0.241683319211	-999.25	0.230866670609	0.211583331227	0.147633329034	-999.25	0.0934333279729	0.186500012875	0.148500010371	0.082833327353	0.258166670799	0.187533333898	
1385	0.206828564405	0.256885707378	-999.25	0.157071426511	0.154899984598	0.162057131529	-999.25	0.0740142911673	0.122457146645	0.0855714306235	0.0839999988675	0.413714319468	0.123428575695	
1386	0.238516673446	0.265850007534	-999.25	0.193016663194	0.149883329868	0.101816661656	-999.25	0.0935166701674	0.126133337617	0.137666657567	0.0578333325684	0.326000005007	0.126566663384	
1387	0.251771450043	0.275114297867	-999.25	0.230499997735	0.244942873716	0.185228571296	-999.25	0.0881857126951	0.239528566599	0.28171429038	0.0494285710156	0.357714265585	0.233314290643	
1388	0.22999997437	0.277333319187	-999.25	0.112616665661	0.203416660428	0.113683335483	-999.25	0.0679500028491	0.182083323598	0.135499998927	0.0864999964833	0.380666702986	0.181349992752	
1389	0.232900008559	0.261428564787	-999.25	0.105671428144	0.184014290571	0.0604714266956	-999.25	0.0657714232802	0.175828576088	0.135285720229	0.147285699844	0.35714289546	0.179714292288	
1390	0.223385706544	0.264500021935	-999.25	0.111771427095	0.289471417665	0.064071431756	-999.25	0.0925000086427	0.161428570747	0.140285715461	0.190857157111	0.330714285374	0.164828568697	
1391	0.206300005317	0.274199992418	-999.25	0.136000007391	0.160533338785	0.0829833373427	-999.25	0.147400006652	0.189383327961	0.186666667461	0.174166664481	0.355999976397	0.191733315587	
1392	0.208057150245	0.280342847109	-999.25	0.135814279318	0.133857131004	0.104928575456	-999.25	0.199842855334	0.202099993825	0.180999994278	0.228142857552	0.374285727739	0.20264287293	
1393	0.190366670489	0.278699994087	-999.25	0.125533342361	0.148216664791	0.0968166664243	-999.25	0.235533356667	0.253333330154	0.241999998689	0.206833347678	0.418666690588	0.244266673923	
1394	0.185942858458	0.192385703325	-999.25	0.13975712657	0.166657164693	0.103928565979	-999.25	0.226814284921	0.143914297223	0.15185713768	0.178714290261	0.413857132196	0.141185730696	
1395	0.0660166665912	0.130099996924	-999.25	0.136266663671	0.184883356094	0.101516664028	-999.25	0.192366659641	0.20079998672	0.177999988198	0.125166669488	0.3125	0.202633321285	
1396	0.0807999968529	0.0538428612053	-999.25	0.0943428501487	0.177614286542	0.0669571384788	-999.25	0.135057136416	0.115257143974	0.113857142627	0.111571423709	0.273857146502	0.115428574383	
1397	0.125966668129	0.101733326912	-999.25	0.0880333408713	0.1738999933	0.0531999953091	-999.25	0.13275000453	0.117350004613	0.130000010133	0.212500020862	0.297333329916	0.118500001729	
