z	log 1	log 2	log 3	log 4	log 5	log 6	log 7	log 8	log 9	log 10	log 11	log 12	log 13	
~A
961	2.47940015793	2.29591417313	2.52682852745	-999.25	2.52109980583	2.54485726357	2.43351411819	2.45744299889	2.51312851906	2.51714301109	2.46114301682	2.53942871094	2.5144572258	
962	2.50333333015	2.30928325653	2.30440020561	-999.25	2.50674986839	2.55189990997	2.43219971657	2.45171666145	2.5079498291	2.5368335247	2.51583337784	2.54399991035	2.51196670532	
963	2.50449991226	2.45411419868	2.48938560486	-999.25	2.41128563881	2.51999998093	2.4179713726	2.44994282722	2.51128578186	2.53342843056	2.50585722923	2.58542871475	2.51320028305	
964	2.49638342857	2.38561677933	2.56131672859	-999.25	2.24363327026	2.4743001461	2.44843363762	2.43866658211	2.52791666985	2.52900004387	2.50433325768	2.5803334713	2.53391671181	
965	2.50589990616	2.30187153816	2.54850029945	-999.25	2.47960019112	2.44381451607	2.38900017738	2.40662837029	2.50965714455	2.54400014877	2.4708571434	2.57899999619	2.51107144356	
966	2.51223349571	2.43318343163	2.53026652336	-999.25	2.51323318481	2.5258500576	2.3654999733	2.42811655998	2.46841692924	2.53666687012	2.45116662979	2.57383346558	2.47045016289	
967	2.5085144043	2.44754290581	2.54088568687	-999.25	2.52081441879	2.5481569767	2.38207173347	2.4303855896	2.47924256325	2.53614282608	2.43228578568	2.5441429615	2.48431420326	
968	2.47419977188	2.47299981117	2.46608328819	-999.25	2.52145004272	2.53060007095	2.39191651344	2.34328341484	2.49210000038	2.51566672325	2.33716654778	2.56450009346	2.49274992943	
969	2.50187134743	2.46487164497	2.51352858543	-999.25	2.52264285088	2.53254318237	2.38445711136	2.49842858315	2.50200009346	2.5202858448	2.16500020027	2.5622856617	2.50622868538	
970	2.50487136841	2.47342848778	2.49808573723	-999.25	2.47237157822	2.53437161446	2.38017129898	2.51460003853	2.47345733643	2.51385712624	2.38585710526	2.5675714016	2.48067140579	
971	2.48944997787	2.47338318825	2.57698345184	-999.25	2.47235012054	2.50228333473	2.43300008774	2.50825023651	2.52595019341	2.49533343315	2.49516654015	2.55166649818	2.52950000763	
972	2.4704144001	2.46844291687	2.55998587608	-999.25	2.50587129593	2.51757121086	2.39342856407	2.53911423683	2.4854285717	2.52928566933	2.37085723877	2.5852856636	2.48998570442	
973	2.52158331871	2.49786686897	2.55108332634	-999.25	2.51376652718	2.51279997826	2.39439988136	2.56433343887	2.47985005379	2.51116657257	2.45783352852	2.56150007248	2.47460007668	
974	2.49335694313	2.47385716438	2.54935717583	-999.25	2.51547169685	2.53651428223	2.3978574276	2.48248553276	2.31574296951	2.51642847061	2.51328587532	2.56828570366	2.34115719795	
975	2.51986670494	2.47286677361	2.54334998131	-999.25	2.52609992027	2.54161667824	2.42193341255	2.48109984398	2.45203351974	2.54316687584	2.47683358192	2.55583310127	2.45615005493	
976	2.49041414261	2.4640712738	2.51081442833	-999.25	2.51711440086	2.55131411552	2.39365720749	2.46734285355	2.52878570557	2.53099989891	2.51042866707	2.59557151794	2.53487157822	
977	2.45144295692	2.46104288101	2.52784276009	-999.25	2.52272844315	2.5638999939	2.38614273071	2.54384279251	2.49337148666	2.54342842102	2.51485681534	2.55599999428	2.49101424217	
978	2.43219995499	2.48935008049	2.51643323898	-999.25	2.51671671867	2.55511689186	2.37203335762	2.43079996109	2.46721673012	2.53933310509	2.48916649818	2.54533338547	2.46996688843	
979	2.35210037231	2.48661422729	2.40528559685	-999.25	2.50340008736	2.54159998894	2.39815711975	2.38847160339	2.47067141533	2.5534286499	2.47999978065	2.57599973679	2.47860002518	
980	2.38763308525	2.48329997063	2.3884499073	-999.25	2.52191662788	2.54450011253	2.39201664925	2.3585999012	2.46994996071	2.55300021172	2.43416666985	2.57300019264	2.47193336487	
981	2.43968558311	2.48861432076	2.37617135048	-999.25	2.55137133598	2.53975701332	2.42791414261	2.49534273148	2.5263428688	2.55400013924	2.24657130241	2.56585693359	2.53118562698	
982	2.51700019836	2.48803329468	2.53386664391	-999.25	2.5040500164	2.54379987717	2.56038331985	2.51356673241	2.59608340263	2.48749995232	2.33466672897	2.5708334446	2.60693335533	
983	2.48091435432	2.46798586845	2.38035726547	-999.25	2.52494287491	2.54521417618	2.54850006104	2.53025698662	2.52419996262	2.49085688591	2.3475716114	2.57914280891	2.52901434898	
984	2.49906659126	2.45513319969	2.35134983063	-999.25	2.4306333065	2.52504992485	2.52653336525	2.54404997826	2.45945000648	2.57450008392	2.39166665077	2.52616667747	2.46743321419	
985	2.50402832031	2.44371438026	2.26769995689	-999.25	2.44471406937	2.50582838058	2.55338549614	2.50981402397	2.37351441383	2.56214308739	2.45071411133	2.57814288139	2.38922858238	
986	2.49751424789	2.445499897	2.20168542862	-999.25	2.48147153854	2.50112867355	2.53637123108	2.50701451302	2.4951145649	2.53257131577	2.52500009537	2.54714274406	2.50397133827	
987	2.49145007133	2.45425009727	2.3099834919	-999.25	2.3477499485	2.48708343506	2.52206683159	2.46495008469	2.52341675758	2.51799988747	2.51449990273	2.58200001717	2.53199982643	
988	2.48282837868	2.49974274635	2.39688563347	-999.25	2.39605712891	2.50009989738	2.53795695305	2.46110010147	2.52857160568	2.46671438217	2.50271439552	2.56428551674	2.52925729752	
989	2.46513342857	2.44756650925	2.41838335991	-999.25	2.41768336296	2.51180005074	2.5461332798	2.54913330078	2.50508332253	2.48000025749	2.36866688728	2.53583312035	2.51119995117	
990	2.4494998455	2.50215697289	2.42407155037	-999.25	2.43461418152	2.50615715981	2.53227114677	2.58402848244	2.5288143158	2.56085729599	2.34200024605	2.55685687065	2.53532838821	
991	2.48119997978	2.50421690941	2.34823322296	-999.25	1.86063337326	2.48761677742	2.51679992676	2.52243351936	2.50808334351	2.55500006676	2.55749988556	2.59316658974	2.50718331337	
992	2.51638579369	2.50275731087	2.32334303856	-999.25	2.44268584251	2.28701400757	2.54845738411	2.4887714386	2.48225736618	2.55728554726	2.57185697556	2.57428574562	2.48875689507	
993	2.47590017319	2.50419998169	2.4230427742	-999.25	2.46097135544	2.46970009804	2.55112862587	2.24935722351	2.4667429924	2.53099989891	2.5274283886	2.54800009727	2.47554278374	
994	2.46113324165	2.49070000648	2.34694981575	-999.25	2.35648322105	2.49960017204	2.55146670341	2.34944987297	2.49810004234	2.52550005913	2.45600008965	2.57783341408	2.50633311272	
995	2.49242854118	2.47582840919	2.41674280167	-999.25	2.425085783	2.45447134972	2.54134249687	2.53017163277	2.51541447639	2.52714300156	2.24500012398	2.58228564262	2.51734304428	
996	2.52810025215	2.48014998436	2.37356638908	-999.25	2.45310020447	2.47793340683	2.54894995689	2.51571655273	2.5025331974	2.50933337212	2.10666656494	2.56983304024	2.5055334568	
997	2.51082849503	2.49279999733	2.3175714016	-999.25	2.49458551407	2.48727154732	2.54751420021	2.54165697098	2.52119994164	2.55214285851	2.46928572655	2.55485701561	2.52135705948	
998	2.52871632576	2.50773334503	2.34860014915	-999.25	2.37115001678	2.47484993935	2.53403329849	2.54443335533	2.5203666687	2.57166671753	2.55616688728	2.48849987984	2.52233338356	
999	2.51965713501	2.49608564377	2.38068556786	-999.25	2.43142867088	2.46451425552	2.55041432381	2.50609993935	2.5219142437	2.55414271355	2.53328561783	2.48171424866	2.52852845192	
1000	2.52394986153	2.5054166317	2.48374986649	-999.25	2.4320333004	2.47491645813	2.56408333778	2.5029501915	2.52093315125	2.54783320427	2.50533342361	2.5490000248	2.52168345451	
1001	2.48324275017	2.49087142944	2.4724714756	-999.25	2.40198564529	2.48787140846	2.5313000679	2.47401428223	2.56358551979	2.54042840004	2.45542860031	2.50728559494	2.57229995728	
1002	2.48747134209	2.50042867661	2.43201446533	-999.25	2.4096570015	2.48665690422	2.44118571281	2.5170712471	2.53015708923	2.56442856789	2.47214269638	2.48528552055	2.52081441879	
1003	2.50303339958	2.51771664619	2.45495009422	-999.25	2.41866660118	2.47728347778	2.33789992332	2.55503344536	2.50335001945	2.53216671944	2.38300013542	2.44766664505	2.50175023079	
1004	2.5318570137	2.52658581734	2.46034288406	-999.25	2.48357129097	2.49351453781	2.29540014267	2.52832865715	2.52098584175	2.53514289856	2.42028570175	2.47328591347	2.52408576012	
1005	2.55220007896	2.50611686707	2.47263336182	-999.25	2.44216656685	2.50371670723	2.51528334618	2.54394984245	2.53251671791	2.54683327675	2.55133342743	2.45583319664	2.53001666069	
1006	2.52938580513	2.50320005417	2.40211439133	-999.25	2.43042874336	2.5723285675	2.55447149277	2.54570007324	2.51098585129	2.54471421242	2.53857159615	2.44714307785	2.50920033455	
1007	2.48826670647	2.46938347816	2.28758335114	-999.25	2.37171673775	2.44719982147	2.55123329163	2.55498337746	2.47175002098	2.58266663551	2.51916670799	2.47083330154	2.47040009499	
1008	2.28590011597	2.49521422386	2.45088553429	-999.25	2.25914263725	2.42255711555	2.53834295273	2.52148580551	2.46315717697	2.58757138252	2.4664285183	2.42328596115	2.46742844582	
1009	2.45408558846	2.49645733833	2.43107151985	-999.25	2.35940003395	2.38075709343	2.52867150307	2.5216858387	2.4702000618	2.5441429615	2.49328589439	2.47071433067	2.47028589249	
1010	2.51460003853	2.5055501461	2.20201659203	-999.25	2.25485014915	2.47646665573	2.52096652985	2.50419998169	2.42066669464	2.5258333683	2.47066664696	2.4633333683	2.41203331947	
1011	2.52421426773	2.47371435165	2.33194303513	-999.25	2.0659570694	2.42531442642	2.5252430439	2.54328584671	2.28245711327	2.49957132339	2.50071454048	2.45528578758	2.27447128296	
1012	2.52478337288	2.50959992409	2.29071688652	-999.25	2.37748336792	2.3967165947	2.53644990921	2.55388331413	2.45850014687	2.51016688347	2.51183319092	2.43750023842	2.45831680298	
1013	2.51778578758	2.50354266167	2.24690008163	-999.25	2.43058562279	2.44065713882	2.52541422844	2.59751391411	2.4573571682	2.50214266777	2.48642873764	2.45000004768	2.45988535881	
1014	2.48959994316	2.51005005836	2.25798344612	-999.25	2.43458342552	2.50880026817	2.53986668587	2.45368337631	2.49553322792	2.49650001526	2.49183344841	2.40849995613	2.47926640511	
1015	2.48730015755	2.48869967461	2.43174290657	-999.25	2.37278580666	2.49265694618	2.51432847977	2.50948572159	2.46494293213	2.51771426201	2.41185712814	2.45000004768	2.47221422195	
1016	2.50528335571	2.44989991188	2.21420001984	-999.25	2.29051661491	2.49089980125	2.50891661644	2.49876666069	2.49224996567	2.50416660309	2.31599998474	2.4686665535	2.49251675606	
1017	2.51312851906	2.42624282837	2.23731422424	-999.25	2.30215716362	2.43548560143	2.51559996605	2.52585721016	2.50074267387	2.38814282417	2.45557141304	2.4402859211	2.49895691872	
1018	2.51165699959	2.3961288929	2.47657132149	-999.25	1.91111433506	2.39817118645	2.51727128029	2.52988553047	2.48217129707	2.39828562737	2.25514292717	2.4558570385	2.47864317894	
1019	2.52856683731	2.38933348656	2.48034977913	-999.25	2.34833335876	2.39946675301	2.49346661568	2.528683424	2.45886683464	2.50316643715	2.21266674995	2.46583342552	2.46398329735	
1020	2.53645706177	2.42115736008	2.48322868347	-999.25	2.38065719604	2.46361422539	2.50029993057	2.40461421013	2.46628570557	2.61128592491	2.28742837906	2.47771430016	2.46445703506	
1021	2.51574993134	2.49020004272	2.47846674919	-999.25	2.41893315315	2.46886658669	2.5014667511	2.48600006104	2.48688340187	2.62733340263	2.34433341026	2.47483325005	2.48893356323	
1022	2.51657152176	2.49315714836	2.47292852402	-999.25	2.43017148972	2.46402859688	2.5066857338	2.24075698853	2.48365736008	2.50757145882	2.3842856884	2.46328568459	2.48201441765	
1023	2.53703331947	2.49771666527	2.47311663628	-999.25	2.4226167202	2.45503330231	2.50246691704	2.48633360863	2.50991654396	2.49816679955	2.34533309937	2.47116661072	2.50166654587	
1024	2.51914286613	2.50742864609	2.46781420708	-999.25	2.42311429977	2.44861412048	2.44675707817	2.50485730171	2.37958574295	2.49171423912	2.26842832565	2.50042867661	2.38235712051	
1025	2.5115571022	2.52327132225	2.46934294701	-999.25	2.43018555641	2.45935702324	2.43395733833	2.46950006485	2.4178712368	2.49028563499	2.09628558159	2.48557162285	2.41221427917	
1026	2.52308320999	2.52708339691	2.45844984055	-999.25	2.42289996147	2.46571660042	2.51454997063	2.45796656609	2.42715001106	2.48433327675	2.28250002861	2.50666666031	2.44169998169	
1027	2.51544308662	2.50699996948	2.45269989967	-999.25	2.38914275169	2.45931434631	2.50808572769	2.46604299545	2.46681427956	2.4854285717	2.16799998283	2.52228569984	2.4616856575	
1028	2.50883316994	2.48585009575	2.44200015068	-999.25	2.40785002708	2.47134995461	2.51043343544	2.47915005684	2.40806674957	2.51900005341	2.22950005531	2.49566674232	2.41479992867	
1029	2.51148581505	2.48555731773	2.29527139664	-999.25	2.43445730209	2.47040009499	2.4267001152	2.4096570015	2.42858552933	2.50485730171	2.35328602791	2.48957133293	2.42190003395	
1030	2.49218344688	2.48686671257	2.40904998779	-999.25	2.29623317719	2.46781659126	2.51651668549	2.52946662903	2.38486671448	2.4975001812	2.347833395	2.46783328056	2.3749666214	
1031	2.47695732117	2.49695706367	2.40592837334	-999.25	2.10371422768	2.42604279518	2.52437162399	2.46187138557	2.38629984856	2.48071432114	2.28257131577	2.49585700035	2.39620018005	
1032	2.47465014458	2.47801661491	2.38706660271	-999.25	2.4211332798	2.42171645164	2.52673339844	2.44943332672	2.4320166111	2.54166674614	2.2446668148	2.49833345413	2.42276644707	
1033	2.47597146034	2.4670715332	2.39254307747	-999.25	2.39342856407	2.39645719528	2.47907137871	2.47654294968	2.41841435432	2.501714468	2.33742880821	2.51157140732	2.42544293404	
1034	2.46884298325	2.50064277649	2.40881419182	-999.25	2.21079993248	2.3867855072	2.49634289742	2.44787168503	2.3143286705	2.43285727501	2.33757138252	2.48557138443	2.31688570976	
1035	2.45071673393	2.50769996643	2.3586499691	-999.25	2.25261664391	2.44375014305	2.54001688957	2.49698352814	2.41759991646	2.41700005531	2.33849978447	2.48166656494	2.4160835743	
1036	2.14135718346	2.49230003357	2.4118142128	-999.25	2.33138585091	2.43731427193	2.52532839775	2.38461446762	2.47488594055	2.50285720825	2.28914284706	2.48171448708	2.47508573532	
1037	2.47353339195	2.49871683121	2.42421650887	-999.25	2.36056661606	2.39363312721	2.50668334961	2.50564980507	2.46791672707	2.49349999428	2.36099982262	2.50949978828	2.46566653252	
1038	2.47532844543	2.5045144558	2.40418553352	-999.25	2.26514291763	2.37014269829	2.5206284523	2.45799994469	2.4123711586	2.48028564453	2.2994287014	2.46899986267	2.40298581123	
1039	2.45058345795	2.51973342896	2.37458348274	-999.25	2.25163340569	2.42706656456	2.4865000248	2.44591641426	2.4008667469	2.48333334923	2.11316680908	2.50383353233	2.39444994926	
1040	2.45897126198	2.51498579979	2.284314394	-999.25	2.35281419754	2.41938567162	2.11407136917	2.38902854919	2.33509993553	2.48785734177	2.30714249611	2.51842856407	2.33365678787	
1041	2.465883255	2.47431659698	2.38406658173	-999.25	2.35879993439	2.36540007591	2.5093832016	2.41063332558	2.46276640892	2.48916649818	2.40566658974	2.47399973869	2.47101664543	
1042	2.46651434898	2.47545695305	2.40637159348	-999.25	2.24568557739	2.36044287682	2.49799990654	2.1717145443	2.46471428871	2.40842866898	2.17485713959	2.44657158852	2.4670855999	
1043	2.46691441536	2.50332856178	2.37311410904	-999.25	2.33755683899	2.40884280205	2.49051427841	2.27745723724	2.47627139091	2.4227142334	2.25285696983	2.47414278984	2.4792714119	
1044	2.45809984207	2.52139997482	2.42660021782	-999.25	2.38263320923	2.42354989052	2.24365019798	2.3259999752	2.48305010796	2.40416646004	2.27850008011	2.53116679192	2.48673319817	
1045	2.5055141449	2.52254271507	2.37509965897	-999.25	2.31398582458	2.37881422043	2.49609994888	2.3497569561	2.45674300194	2.47100019455	2.11942863464	2.51142859459	2.45749998093	
1046	2.47836661339	2.50896668434	2.42101669312	-999.25	2.1087334156	2.45160007477	2.51449990273	2.31459999084	2.45026659966	2.49150013924	2.08383345604	2.46850013733	2.45523333549	
1047	2.47491431236	2.4356572628	2.40270018578	-999.25	2.28947138786	2.33241415024	2.52931427956	2.31668591499	2.4668712616	2.48814272881	2.31428575516	2.46857118607	2.46712851524	
1048	2.6017832756	2.09681677818	2.42170000076	-999.25	2.34566664696	2.43050003052	2.52093338966	2.23965001106	2.46313309669	2.48233342171	2.45616650581	2.52616667747	2.46296668053	
1049	2.48227143288	2.47401404381	2.44350004196	-999.25	2.37332868576	2.41522836685	2.54424285889	2.35037112236	2.46958565712	2.47757148743	2.45285725594	2.48714280128	2.47022843361	
1050	2.49177145958	2.53260016441	2.43904280663	-999.25	2.34054303169	2.42894291878	2.53021430969	2.46029996872	2.48798584938	2.48342847824	2.30785727501	2.52842879295	2.48587155342	
1051	2.48460006714	2.53776669502	2.43233323097	-999.25	2.34095001221	2.44169998169	2.53540015221	2.48573327065	2.46638321877	2.48866677284	1.93650007248	2.54299998283	2.46573328972	
1052	2.45698571205	2.52254295349	2.44558572769	-999.25	2.31044268608	2.44077134132	2.51645708084	2.45832848549	2.26628565788	2.49585723877	2.47100019455	2.57842850685	2.25482869148	
1053	2.45111656189	2.50171661377	2.40851664543	-999.25	2.35074996948	2.43029999733	2.51588344574	2.43190002441	2.32736682892	2.48866677284	2.472833395	2.54783344269	2.35893344879	
1054	2.40094304085	2.48778557777	2.40821433067	-999.25	2.37185716629	2.47187161446	2.52332854271	2.44545722008	2.42148542404	2.4725716114	2.46842837334	2.54514288902	2.42348599434	
1055	2.39563345909	2.482183218	2.39985013008	-999.25	2.29574990273	2.45203328133	2.47960019112	2.45288348198	2.37634968758	2.47183322906	2.46283316612	2.55399990082	2.37868332863	
1056	2.44528579712	2.49744272232	2.43985748291	-999.25	2.23422837257	2.44311404228	2.43864274025	2.43972849846	2.32238578796	2.39328575134	2.45528578758	2.55542826653	2.34458565712	
1057	2.42141699791	2.52636647224	2.43175005913	-999.25	2.14469981194	2.40386652946	2.44861650467	2.456833601	2.31404995918	2.41216683388	2.48799991608	2.53566670418	2.28454995155	
1058	2.29030013084	2.53559994698	2.44371414185	-999.25	2.28751420975	2.42752861977	2.34388566017	2.48332858086	2.40665698051	2.43528580666	2.48342871666	2.57671427727	2.40767121315	
1059	2.44465708733	2.51744294167	2.36961436272	-999.25	2.30558586121	2.44742846489	2.31074285507	2.46467161179	2.36797142029	2.41028571129	2.48200011253	2.56457138062	2.36608552933	
1060	2.45463347435	2.51731657982	2.38621664047	-999.25	2.30418324471	2.44191670418	2.28911662102	2.36391663551	2.00811648369	2.40183329582	2.46966671944	2.58150005341	2.04338312149	
1061	2.44647145271	2.51429986954	2.46212887764	-999.25	2.13281416893	2.40472841263	2.28639984131	2.2817428112	2.31718564034	2.44685721397	2.46685743332	2.55571436882	2.23257136345	
1062	2.43231678009	2.5271832943	2.47768330574	-999.25	2.24413323402	2.48576664925	2.28593325615	2.4116666317	2.37196683884	2.43466663361	2.46016669273	2.57099986076	2.37604999542	
1063	2.3522143364	2.51527142525	2.47371435165	-999.25	2.26158571243	2.43924283981	2.29927134514	2.38821411133	2.37170004845	2.4045715332	2.04228568077	2.55271410942	2.36982870102	
1064	2.33123326302	2.53973317146	2.48463344574	-999.25	2.41871666908	2.48611664772	2.28626656532	2.42376637459	2.34731698036	2.39616656303	2.42050004005	2.56833338737	2.33619999886	
1065	2.43975710869	2.53179979324	2.31501412392	-999.25	2.43607163429	2.49357151985	2.33371400833	2.40035700798	2.39089989662	2.43600010872	2.41371417046	2.42285728455	2.39038586617	
1066	2.44634270668	2.51901435852	2.45054292679	-999.25	2.435785532	2.39832854271	2.34180021286	2.42910003662	2.41614294052	2.42157149315	2.40042853355	2.53371429443	2.41625714302	
1067	2.44644999504	2.52395009995	2.42941665649	-999.25	2.21423316002	2.4336001873	2.29541659355	2.38811659813	2.3477499485	2.43000006676	2.17449998856	2.49183320999	2.35366654396	
1068	2.43420004845	2.53319978714	2.46475720406	-999.25	2.43371415138	2.43538594246	2.30874276161	2.31452870369	2.22941422462	2.44457125664	2.38400006294	2.47471427917	2.27827143669	
1069	2.42499995232	2.50508332253	2.45080018044	-999.25	2.43533349037	2.44161677361	2.41413331032	2.18308329582	2.26166677475	2.42883324623	2.41899991035	2.27900004387	2.20463347435	
1070	2.4427857399	2.46192884445	2.42507147789	-999.25	2.43377137184	2.4690284729	2.37301421165	2.42657136917	2.40872883797	2.42514276505	2.3551428318	2.39114308357	2.41022872925	
1071	2.44348335266	2.45880007744	2.38763332367	-999.25	2.43848323822	2.46495008469	2.36210012436	2.44276666641	2.37551689148	2.42083334923	1.9699999094	2.49916672707	2.37151670456	
1072	2.44344305992	2.47051429749	2.49869990349	-999.25	2.29981446266	2.38427138329	2.43634271622	2.44884300232	2.40385699272	2.36328554153	2.29414319992	2.55885696411	2.40301442146	
1073	2.44703316689	2.4728000164	2.49783349037	-999.25	2.15860009193	2.4944832325	2.46753334999	2.42253351212	2.41776657104	2.41416668892	2.35950016975	2.55766654015	2.4182498455	
1074	2.46198582649	2.4605858326	2.47562837601	-999.25	2.44318556786	2.49091410637	2.47845721245	2.40998578072	2.3646569252	2.40728569031	2.33385705948	2.55714273453	2.37044286728	
1075	2.41292834282	2.46148562431	2.51131439209	-999.25	2.48469996452	2.50429987907	2.46829986572	2.43429994583	2.44451403618	2.41771435738	2.23185706139	2.54757142067	2.45027136803	
1076	2.38384985924	2.36384987831	2.4334332943	-999.25	2.43618345261	2.48125004768	2.46603322029	2.50148320198	2.43315005302	2.40516662598	2.42499995232	2.51266670227	2.42536664009	
1077	2.39784288406	2.52662873268	2.33144259453	-999.25	2.42585706711	2.47017145157	2.47975707054	2.37167143822	2.33815717697	2.43428587914	2.41628575325	2.5662856102	2.34651422501	
1078	2.3749666214	2.47043347359	2.35391688347	-999.25	2.29913330078	2.45539975166	2.47643351555	2.45966649055	2.39686655998	2.41916656494	2.29566645622	2.57050013542	2.38220000267	
1079	2.33691430092	2.47087144852	2.44502830505	-999.25	2.2541000843	2.46910023689	2.47349977493	2.40995740891	2.23745727539	2.42600011826	2.29585719109	2.54128575325	2.22942852974	
1080	2.41798329353	2.46198344231	2.15664982796	-999.25	2.37871670723	2.51018309593	2.47029995918	2.40758323669	2.30659985542	2.41433310509	2.13666653633	2.47533321381	2.29114985466	
1081	2.42465734482	2.47688603401	2.00558567047	-999.25	2.19361424446	2.34768557549	2.46398568153	2.45784258842	2.43244290352	2.45700025558	2.4164288044	2.34428572655	2.43441414833	
1082	2.41292834282	2.46494269371	2.01169991493	-999.25	2.00584292412	2.28948569298	2.465457201	2.47517180443	2.34445714951	2.45085716248	2.38985705376	2.51142859459	2.32244277	
1083	2.34540009499	2.46138334274	2.046033144	-999.25	2.25091671944	2.26609992981	2.45498347282	2.47511649132	2.15139985085	2.42016673088	2.4443333149	2.55366683006	2.13403320312	
1084	2.17630004883	2.46749997139	2.15910005569	-999.25	1.89895713329	2.42055726051	2.47438573837	2.44481420517	2.41662836075	2.35471391678	2.41285705566	2.46500015259	2.42948555946	
1085	2.40473341942	2.46438336372	2.11449980736	-999.25	2.04959988594	2.33439993858	2.46289992332	2.44411683083	2.37334990501	2.37299990654	2.30416679382	2.49250006676	2.37945008278	
1086	2.41557121277	2.48207139969	2.04579997063	-999.25	1.9892141819	2.36127138138	2.46710014343	2.42820000648	2.45278573036	2.44171404839	2.39971423149	2.52228569984	2.45339989662	
1087	2.38598322868	2.46773338318	-999.25	-999.25	1.99261665344	2.33888339996	2.48676681519	2.39148330688	2.45693325996	2.37199997902	2.46383333206	2.4633333683	2.46245002747	
1088	2.39462852478	2.4757142067	2.18538594246	-999.25	1.97152876854	2.40719985962	2.46027159691	2.43210029602	2.43708586693	2.40985703468	2.35928559303	2.49685716629	2.41404271126	
1089	2.41523337364	2.46654987335	2.36505007744	-999.25	2.2837164402	2.59696650505	2.44196677208	2.32929992676	2.15466666222	2.43433332443	2.38449978828	2.46699976921	2.22204995155	
1090	2.37610030174	2.4652428627	2.18907141685	-999.25	2.33935713768	2.54397153854	2.44572854042	2.46454286575	2.4481856823	2.43242835999	2.34999990463	2.47757148743	2.43651413918	
1091	2.18397164345	2.45955705643	2.50187134743	-999.25	2.39318585396	2.3200571537	2.4418284893	2.30427122116	2.28429985046	2.48228597641	2.29485702515	2.47157120705	2.28625702858	
1092	2.29223322868	2.44343328476	2.05235004425	-999.25	2.24173331261	2.50959992409	2.43129992485	2.26591658592	2.44465017319	2.44799995422	2.42066669464	2.46633315086	2.44520020485	
1093	2.36177110672	2.43441414833	-999.25	-999.25	2.47381424904	2.44858551025	2.43475723267	2.44421434402	2.43357133865	2.39685702324	2.29457139969	2.46285700798	2.43217134476	
1094	2.38681674004	2.40498328209	2.07439994812	-999.25	2.26409983635	2.24881672859	2.46486663818	2.40919995308	2.42085003853	2.45583343506	2.27416658401	2.40650010109	2.39951658249	
1095	2.38364291191	2.39869999886	2.08488559723	-999.25	1.94628560543	2.45329999924	2.48414301872	2.44249987602	2.3781144619	2.34971404076	2.41771435738	2.29428601265	2.38272857666	
1096	2.40265011787	2.42413330078	2.02468323708	-999.25	1.99491655827	2.29676651955	2.49094986916	2.47546648979	2.42543315887	2.39633345604	2.3725001812	2.36050009727	2.42458319664	
1097	2.40177154541	2.43764281273	2.00353336334	-999.25	2.07121419907	2.33437132835	2.49311423302	2.44007158279	2.46747159958	2.44242858887	2.48914289474	2.46528577805	2.46034264565	
1098	2.35368561745	2.47655701637	-999.25	-999.25	2.09051418304	2.41142845154	2.4885571003	2.43429994583	2.43031430244	2.43057179451	2.47342848778	2.52628564835	2.43499994278	
1099	2.40588355064	2.3164832592	2.30247497559	-999.25	2.19216656685	2.41600012779	2.51679992676	2.42895007133	2.51171660423	2.43716669083	2.19316649437	2.47766661644	2.51201677322	
1100	2.39394307137	2.46481466293	2.30164289474	-999.25	2.05578565598	2.33801436424	2.4833855629	2.42775726318	2.40234255791	2.47299981117	2.12128567696	2.43885684013	2.41454291344	
1101	2.4304997921	2.45316672325	2.17761659622	-999.25	1.96931648254	2.31009984016	2.45816659927	2.42919993401	2.2648332119	2.47366666794	2.4509999752	2.48133349419	2.26549983025	
1102	2.40758562088	2.34028577805	2.29755711555	-999.25	1.96892845631	2.42884278297	2.47651433945	2.43857169151	2.37592864037	2.44171452522	2.34200024605	2.50985717773	2.3733856678	
1103	2.40416669846	2.28871655464	2.5053999424	-999.25	2.23394989967	2.46123337746	2.49023342133	2.44393324852	2.3859500885	2.48616671562	2.44566655159	2.43966674805	2.41831660271	
1104	2.40097117424	2.20227122307	2.33948564529	-999.25	2.48697137833	2.39477157593	2.49007153511	2.45589995384	1.94631445408	2.39914274216	2.40628576279	2.38971447945	2.02244257927	
1105	2.40464997292	2.44565010071	2.20668339729	-999.25	2.33509993553	2.56363320351	2.49080014229	2.48546671867	2.20686674118	2.28666687012	2.24816679955	2.55099987984	2.14890003204	
1106	2.39741396904	2.44495725632	2.12304997444	-999.25	1.96290004253	2.4992287159	2.4947142601	2.5164000988	2.12742877007	2.44628572464	2.26542854309	2.52685713768	2.21865725517	
1107	2.31411409378	2.43022871017	-999.25	-999.25	2.56870007515	2.39667153358	2.49002838135	2.49167132378	1.96651434898	2.21857142448	2.45814299583	2.53028559685	1.90565705299	
1108	2.43503332138	2.44400000572	-999.25	-999.25	2.45771670341	2.27369999886	2.49756646156	2.48471665382	2.40240001678	2.35916662216	2.49033331871	2.37733340263	2.37371659279	
1109	2.44945716858	2.41524291039	2.02101659775	-999.25	2.34080004692	2.33768582344	2.51917147636	2.39124298096	2.41075706482	2.54928565025	2.35714292526	2.50214266777	2.41109991074	
1110	2.44025015831	2.44573330879	2.16189980507	-999.25	2.28419995308	2.37685012817	2.52131652832	2.36759996414	2.38975000381	2.45950007439	2.37466692924	2.53199982643	2.38861680031	
