z	log 1	log 2	log 3	log 4	log 5	log 6	log 7	log 8	log 9	log 10	log 11	log 12	log 13	
967	3.65343284607	3.79580616951	-999.25	-999.25	3.86684823036	-999.25	3.99843645096	-999.25	-999.25	-999.25	3.33710980415	-999.25	-999.25	
968	3.40177607536	3.64692306519	-999.25	-999.25	3.86286520958	-999.25	3.98381018639	-999.25	-999.25	-999.25	3.15967679024	-999.25	-999.25	
969	3.6799633503	3.68044734001	-999.25	-999.25	3.58588147163	-999.25	3.92577505112	-999.25	-999.25	-999.25	3.03129529953	-999.25	-999.25	
970	3.64960074425	3.71145629883	-999.25	-999.25	3.45842885971	-999.25	3.92564177513	-999.25	-999.25	-999.25	4.1371679306	-999.25	-999.25	
971	3.4202477932	3.72514533997	-999.25	-999.25	3.32845377922	-999.25	4.17930412292	-999.25	-999.25	-999.25	4.06109237671	-999.25	-999.25	
972	3.39540076256	3.71740674973	-999.25	-999.25	3.64739871025	-999.25	3.92197990417	-999.25	-999.25	-999.25	3.56279206276	-999.25	-999.25	
973	3.88336873055	3.80197906494	-999.25	-999.25	3.81640982628	-999.25	3.89656949043	-999.25	-999.25	-999.25	3.53387069702	-999.25	-999.25	
974	3.73018693924	3.64016604424	-999.25	-999.25	3.84873604774	-999.25	3.95755767822	-999.25	-999.25	-999.25	3.64412236214	-999.25	-999.25	
975	3.80733013153	3.60705161095	-999.25	-999.25	3.82154583931	-999.25	4.06417512894	-999.25	-999.25	-999.25	3.39569377899	-999.25	-999.25	
976	3.57747483253	3.52452659607	-999.25	-999.25	3.80098104477	-999.25	4.01258325577	-999.25	-999.25	-999.25	3.52585625648	-999.25	-999.25	
977	3.43378257751	3.57044553757	-999.25	-999.25	3.70599246025	-999.25	3.9235355854	-999.25	-999.25	-999.25	3.71997189522	-999.25	-999.25	
978	3.35935521126	3.70892238617	-999.25	-999.25	3.64353871346	-999.25	3.91672325134	-999.25	-999.25	-999.25	3.47779488564	-999.25	-999.25	
979	3.10064506531	3.62831902504	-999.25	-999.25	3.62298631668	-999.25	4.01117134094	-999.25	-999.25	-999.25	3.4193842411	-999.25	-999.25	
980	3.25050544739	3.63943505287	-999.25	-999.25	3.68048286438	-999.25	4.03944921494	-999.25	-999.25	-999.25	3.39152550697	-999.25	-999.25	
981	4.13362073898	3.6353302002	-999.25	-999.25	3.60707807541	-999.25	4.12135982513	-999.25	-999.25	-999.25	3.30835008621	-999.25	-999.25	
982	3.91253733635	3.60023474693	-999.25	-999.25	3.50742602348	-999.25	4.31353521347	-999.25	-999.25	-999.25	3.65064024925	-999.25	-999.25	
983	3.45302009583	3.45681595802	-999.25	-999.25	3.62033033371	-999.25	4.3867855072	-999.25	-999.25	-999.25	3.6194050312	-999.25	-999.25	
984	3.68992304802	3.36008906364	-999.25	-999.25	3.56654262543	-999.25	4.03067827225	-999.25	-999.25	-999.25	3.81407427788	-999.25	-999.25	
985	3.80399942398	3.33742070198	-999.25	-999.25	3.42813134193	-999.25	4.24844694138	-999.25	-999.25	-999.25	3.87588381767	-999.25	-999.25	
986	3.75831079483	3.29391646385	-999.25	-999.25	3.41727495193	-999.25	4.18823766708	-999.25	-999.25	-999.25	4.03011035919	-999.25	-999.25	
987	3.82191753387	3.32670140266	-999.25	-999.25	3.29419922829	-999.25	3.74469971657	-999.25	-999.25	-999.25	3.930321455	-999.25	-999.25	
988	3.61654496193	3.66573762894	-999.25	-999.25	3.38356256485	-999.25	3.78241467476	-999.25	-999.25	-999.25	3.8185031414	-999.25	-999.25	
989	3.50928616524	3.66266059875	-999.25	-999.25	3.31943678856	-999.25	4.16098546982	-999.25	-999.25	-999.25	3.34506607056	-999.25	-999.25	
990	3.48996210098	3.94625592232	-999.25	-999.25	3.62714219093	-999.25	4.12977552414	-999.25	-999.25	-999.25	3.40347456932	-999.25	-999.25	
991	3.68590354919	3.89178466797	-999.25	-999.25	2.92912983894	-999.25	3.92578887939	-999.25	-999.25	-999.25	3.98182487488	-999.25	-999.25	
992	3.65039873123	3.94323801994	-999.25	-999.25	3.34677457809	-999.25	3.96695184708	-999.25	-999.25	-999.25	4.19842815399	-999.25	-999.25	
993	3.41594457626	3.86128568649	-999.25	-999.25	3.3300101757	-999.25	4.02520847321	-999.25	-999.25	-999.25	4.1905298233	-999.25	-999.25	
994	3.72204971313	3.68262791634	-999.25	-999.25	3.30213165283	-999.25	4.04820680618	-999.25	-999.25	-999.25	3.80063343048	-999.25	-999.25	
995	3.71192407608	3.58632588387	-999.25	-999.25	3.35977363586	-999.25	4.02446269989	-999.25	-999.25	-999.25	3.55441260338	-999.25	-999.25	
996	3.91520762444	3.58712220192	-999.25	-999.25	3.39706921577	-999.25	4.06185865402	-999.25	-999.25	-999.25	3.17193579674	-999.25	-999.25	
997	3.87607574463	3.91274142265	-999.25	-999.25	3.44389104843	-999.25	4.07591342926	-999.25	-999.25	-999.25	3.74683260918	-999.25	-999.25	
998	4.03680753708	3.95753073692	-999.25	-999.25	3.31144356728	-999.25	4.08593225479	-999.25	-999.25	-999.25	3.91587281227	-999.25	-999.25	
999	3.96057748795	3.80707192421	-999.25	-999.25	3.374096632	-999.25	4.17481708527	-999.25	-999.25	-999.25	3.8411924839	-999.25	-999.25	
1000	3.83249759674	3.84095215797	-999.25	-999.25	3.32584643364	-999.25	4.1416053772	-999.25	-999.25	-999.25	3.74738574028	-999.25	-999.25	
1001	3.4803378582	3.70817184448	-999.25	-999.25	3.33152532578	-999.25	3.99562811852	-999.25	-999.25	-999.25	3.79954576492	-999.25	-999.25	
1002	3.43189787865	3.78503870964	-999.25	-999.25	3.33772873878	-999.25	3.41491317749	-999.25	-999.25	-999.25	3.46424841881	-999.25	-999.25	
1003	3.70430159569	3.96006703377	-999.25	-999.25	3.32774567604	-999.25	2.90886569023	-999.25	-999.25	-999.25	3.32626032829	-999.25	-999.25	
1004	4.14658594131	4.00377035141	-999.25	-999.25	3.36280274391	-999.25	3.01402640343	-999.25	-999.25	-999.25	3.34939074516	-999.25	-999.25	
1005	4.22097635269	3.75228118896	-999.25	-999.25	3.23960494995	-999.25	3.64363670349	-999.25	-999.25	-999.25	3.71952056885	-999.25	-999.25	
1006	3.90806698799	3.70893788338	-999.25	-999.25	3.21504664421	-999.25	4.37623882294	-999.25	-999.25	-999.25	3.85861754417	-999.25	-999.25	
1007	3.64552617073	3.42273640633	-999.25	-999.25	3.36107897758	-999.25	4.23765468597	-999.25	-999.25	-999.25	3.81175303459	-999.25	-999.25	
1008	3.27437257767	3.69546079636	-999.25	-999.25	3.22537755966	-999.25	3.84245944023	-999.25	-999.25	-999.25	3.7837460041	-999.25	-999.25	
1009	3.80926775932	3.68573379517	-999.25	-999.25	3.44151043892	-999.25	3.79243278503	-999.25	-999.25	-999.25	3.65887665749	-999.25	-999.25	
1010	3.89081168175	3.63524317741	-999.25	-999.25	3.17869400978	-999.25	3.5735244751	-999.25	-999.25	-999.25	3.59175086021	-999.25	-999.25	
1011	3.88662457466	3.34776735306	-999.25	-999.25	3.08052301407	-999.25	3.72310900688	-999.25	-999.25	-999.25	3.56761217117	-999.25	-999.25	
1012	3.7688369751	3.66992783546	-999.25	-999.25	3.31141877174	-999.25	4.07694816589	-999.25	-999.25	-999.25	3.62008857727	-999.25	-999.25	
1013	3.74588894844	3.81943631172	-999.25	-999.25	3.27913856506	-999.25	4.1054186821	-999.25	-999.25	-999.25	3.5590364933	-999.25	-999.25	
1014	3.41250395775	3.70679664612	-999.25	-999.25	3.3230984211	-999.25	3.62623238564	-999.25	-999.25	-999.25	3.47580313683	-999.25	-999.25	
1015	3.37281370163	3.80781245232	-999.25	-999.25	3.27399396896	-999.25	3.4466354847	-999.25	-999.25	-999.25	3.57239532471	-999.25	-999.25	
1016	3.66050219536	3.56184649467	-999.25	-999.25	3.20259022713	-999.25	3.43163585663	-999.25	-999.25	-999.25	3.45441460609	-999.25	-999.25	
1017	3.82696080208	3.44070315361	-999.25	-999.25	3.40859985352	-999.25	3.41492080688	-999.25	-999.25	-999.25	3.39121055603	-999.25	-999.25	
1018	3.7976744175	3.25760650635	-999.25	-999.25	2.93073320389	-999.25	3.3970477581	-999.25	-999.25	-999.25	3.33431458473	-999.25	-999.25	
1019	3.77016448975	3.20319747925	-999.25	-999.25	3.50948405266	-999.25	3.34597706795	-999.25	-999.25	-999.25	3.21789193153	-999.25	-999.25	
1020	3.68816423416	3.40962982178	-999.25	-999.25	3.27465772629	-999.25	3.29818534851	-999.25	-999.25	-999.25	3.34559988976	-999.25	-999.25	
1021	3.6353161335	4.30193090439	-999.25	-999.25	3.39894390106	-999.25	3.30964159966	-999.25	-999.25	-999.25	3.36677050591	-999.25	-999.25	
1022	3.57869744301	3.48812913895	-999.25	-999.25	3.46016860008	-999.25	3.40319085121	-999.25	-999.25	-999.25	3.35636639595	-999.25	-999.25	
1023	3.64217376709	3.5680243969	-999.25	-999.25	3.4982779026	-999.25	3.54663658142	-999.25	-999.25	-999.25	3.35742664337	-999.25	-999.25	
1024	3.58460283279	3.78410291672	-999.25	-999.25	3.55438303947	-999.25	3.33717465401	-999.25	-999.25	-999.25	3.62232351303	-999.25	-999.25	
1025	3.51617193222	3.7746257782	-999.25	-999.25	3.54756999016	-999.25	3.38537478447	-999.25	-999.25	-999.25	2.74431467056	-999.25	-999.25	
1026	3.58003902435	3.78204464912	-999.25	-999.25	3.62566256523	-999.25	3.67507195473	-999.25	-999.25	-999.25	3.31436371803	-999.25	-999.25	
1027	3.53086662292	3.7661242485	-999.25	-999.25	3.54866075516	-999.25	3.43640685081	-999.25	-999.25	-999.25	3.32678604126	-999.25	-999.25	
1028	3.40926265717	3.63389897346	-999.25	-999.25	3.6751537323	-999.25	3.52178883553	-999.25	-999.25	-999.25	3.23612904549	-999.25	-999.25	
1029	3.39969205856	3.53990292549	-999.25	-999.25	3.65913796425	-999.25	3.25686764717	-999.25	-999.25	-999.25	3.29928517342	-999.25	-999.25	
1030	3.24909567833	3.48968410492	-999.25	-999.25	3.57637286186	-999.25	3.86571621895	-999.25	-999.25	-999.25	3.2775285244	-999.25	-999.25	
1031	3.30295419693	3.76275849342	-999.25	-999.25	3.43584394455	-999.25	3.66014266014	-999.25	-999.25	-999.25	3.26827454567	-999.25	-999.25	
1032	3.32486081123	3.60807347298	-999.25	-999.25	3.33053326607	-999.25	3.67519760132	-999.25	-999.25	-999.25	3.26377654076	-999.25	-999.25	
1033	3.34791636467	3.44064855576	-999.25	-999.25	3.31335949898	-999.25	3.34866261482	-999.25	-999.25	-999.25	3.35936045647	-999.25	-999.25	
1034	3.36899709702	3.69457745552	-999.25	-999.25	3.415756464	-999.25	2.51513266563	-999.25	-999.25	-999.25	3.25423026085	-999.25	-999.25	
1035	3.41034793854	3.71712517738	-999.25	-999.25	3.42252802849	-999.25	2.70669770241	-999.25	-999.25	-999.25	3.24449086189	-999.25	-999.25	
1036	3.00648713112	3.85137629509	-999.25	-999.25	3.47085213661	-999.25	3.66414785385	-999.25	-999.25	-999.25	3.2072455883	-999.25	-999.25	
1037	3.36873555183	3.89523887634	-999.25	-999.25	3.50870394707	-999.25	4.28781223297	-999.25	-999.25	-999.25	3.3200366497	-999.25	-999.25	
1038	3.35855484009	3.98017549515	-999.25	-999.25	3.12326264381	-999.25	1.6929101944	-999.25	-999.25	-999.25	3.28597617149	-999.25	-999.25	
1039	3.30103421211	4.01032495499	-999.25	-999.25	3.46122479439	-999.25	2.80388617516	-999.25	-999.25	-999.25	3.15157198906	-999.25	-999.25	
1040	3.37342953682	3.73555421829	-999.25	-999.25	3.404317379	-999.25	4.2465133667	-999.25	-999.25	-999.25	3.21783828735	-999.25	-999.25	
1041	3.31798362732	3.39196395874	-999.25	-999.25	3.37773227692	-999.25	3.81963372231	-999.25	-999.25	-999.25	3.32427811623	-999.25	-999.25	
1042	3.31643748283	3.41744589806	-999.25	-999.25	3.30885910988	-999.25	3.2030646801	-999.25	-999.25	-999.25	3.12341332436	-999.25	-999.25	
1043	3.33075165749	3.79563903809	-999.25	-999.25	3.39486002922	-999.25	2.64422559738	-999.25	-999.25	-999.25	3.2865691185	-999.25	-999.25	
1044	3.29305195808	4.1097369194	-999.25	-999.25	3.22002434731	-999.25	2.9197332859	-999.25	-999.25	-999.25	3.23240566254	-999.25	-999.25	
1045	3.41890931129	4.1525812149	-999.25	-999.25	3.07552695274	-999.25	2.61991286278	-999.25	-999.25	-999.25	3.13192248344	-999.25	-999.25	
1046	3.39134693146	3.80022263527	-999.25	-999.25	3.62084293365	-999.25	2.52849650383	-999.25	-999.25	-999.25	3.19389462471	-999.25	-999.25	
1047	3.40107893944	3.42862701416	-999.25	-999.25	3.3555150032	-999.25	2.41624569893	-999.25	-999.25	-999.25	3.2720284462	-999.25	-999.25	
1048	3.52804636955	3.11420345306	-999.25	-999.25	3.34292697906	-999.25	3.19516849518	-999.25	-999.25	-999.25	3.27196884155	-999.25	-999.25	
1049	3.34258961678	3.79211688042	-999.25	-999.25	3.14910888672	-999.25	3.91865706444	-999.25	-999.25	-999.25	3.18114590645	-999.25	-999.25	
1050	3.36588215828	3.92923140526	-999.25	-999.25	3.39766430855	-999.25	6.19909906387	-999.25	-999.25	-999.25	3.3060593605	-999.25	-999.25	
1051	3.27507686615	3.92829394341	-999.25	-999.25	3.48317241669	-999.25	3.97890305519	-999.25	-999.25	-999.25	2.83965682983	-999.25	-999.25	
1052	3.31206679344	3.75008821487	-999.25	-999.25	3.37560629845	-999.25	3.91509413719	-999.25	-999.25	-999.25	3.52709460258	-999.25	-999.25	
1053	3.32645893097	3.57844233513	-999.25	-999.25	3.47939300537	-999.25	3.93218922615	-999.25	-999.25	-999.25	3.41003251076	-999.25	-999.25	
1054	3.33416199684	3.45474791527	-999.25	-999.25	3.70385575294	-999.25	4.07825231552	-999.25	-999.25	-999.25	3.53591799736	-999.25	-999.25	
1055	3.21162891388	3.29705452919	-999.25	-999.25	3.66283035278	-999.25	4.3247756958	-999.25	-999.25	-999.25	3.48117661476	-999.25	-999.25	
1056	3.31760597229	3.48418688774	-999.25	-999.25	3.37048220634	-999.25	3.8674659729	-999.25	-999.25	-999.25	3.47314333916	-999.25	-999.25	
1057	3.27854561806	3.77730441093	-999.25	-999.25	3.15011405945	-999.25	3.65223145485	-999.25	-999.25	-999.25	3.54713463783	-999.25	-999.25	
1058	3.07364392281	3.83732247353	-999.25	-999.25	3.48486351967	-999.25	3.59519910812	-999.25	-999.25	-999.25	3.48092126846	-999.25	-999.25	
1059	3.31450676918	3.77531456947	-999.25	-999.25	3.19485139847	-999.25	3.73050236702	-999.25	-999.25	-999.25	3.55530309677	-999.25	-999.25	
1060	3.26581740379	3.74764800072	-999.25	-999.25	3.37758564949	-999.25	3.72669410706	-999.25	-999.25	-999.25	3.47757935524	-999.25	-999.25	
1061	3.20665407181	3.65701460838	-999.25	-999.25	3.21524405479	-999.25	3.61839795113	-999.25	-999.25	-999.25	3.59364151955	-999.25	-999.25	
1062	3.40502762794	3.60327506065	-999.25	-999.25	3.51736283302	-999.25	3.69229245186	-999.25	-999.25	-999.25	3.75935959816	-999.25	-999.25	
1063	3.09562659264	3.56579422951	-999.25	-999.25	3.26892971992	-999.25	3.76988267899	-999.25	-999.25	-999.25	3.36097335815	-999.25	-999.25	
1064	3.37755608559	3.62371087074	-999.25	-999.25	3.35968518257	-999.25	3.68469333649	-999.25	-999.25	-999.25	3.66232013702	-999.25	-999.25	
1065	3.31660032272	3.53758478165	-999.25	-999.25	3.35335969925	-999.25	3.69750952721	-999.25	-999.25	-999.25	3.32623624802	-999.25	-999.25	
1066	3.43944406509	3.49678564072	-999.25	-999.25	3.44675374031	-999.25	3.72294235229	-999.25	-999.25	-999.25	3.40337967873	-999.25	-999.25	
1067	3.44386672974	3.57615971565	-999.25	-999.25	3.30940246582	-999.25	3.69652438164	-999.25	-999.25	-999.25	3.30103898048	-999.25	-999.25	
1068	3.46264219284	3.49398469925	-999.25	-999.25	3.53112196922	-999.25	3.75366163254	-999.25	-999.25	-999.25	3.49450540543	-999.25	-999.25	
1069	3.44187712669	3.35180401802	-999.25	-999.25	3.26178264618	-999.25	3.9786233902	-999.25	-999.25	-999.25	3.41970849037	-999.25	-999.25	
1070	3.4931833744	3.25781083107	-999.25	-999.25	3.28218650818	-999.25	3.9331817627	-999.25	-999.25	-999.25	3.44990611076	-999.25	-999.25	
1071	3.51237988472	3.23661494255	-999.25	-999.25	3.3062980175	-999.25	3.69375824928	-999.25	-999.25	-999.25	2.69897437096	-999.25	-999.25	
1072	3.45935750008	3.27522993088	-999.25	-999.25	3.2655069828	-999.25	3.82883572578	-999.25	-999.25	-999.25	3.12003064156	-999.25	-999.25	
1073	3.54449486732	3.3141772747	-999.25	-999.25	3.27737236023	-999.25	3.75287055969	-999.25	-999.25	-999.25	3.42596316338	-999.25	-999.25	
1074	3.57580494881	3.30177354813	-999.25	-999.25	3.24505496025	-999.25	3.80065274239	-999.25	-999.25	-999.25	3.47721815109	-999.25	-999.25	
1075	3.67298293114	3.28684568405	-999.25	-999.25	3.29490351677	-999.25	3.69888138771	-999.25	-999.25	-999.25	3.19753146172	-999.25	-999.25	
1076	3.5161626339	3.08481478691	-999.25	-999.25	3.35084629059	-999.25	3.70217418671	-999.25	-999.25	-999.25	3.55867481232	-999.25	-999.25	
1077	3.28009939194	3.26795768738	-999.25	-999.25	3.33490347862	-999.25	3.64519143105	-999.25	-999.25	-999.25	3.50939488411	-999.25	-999.25	
1078	3.28556704521	3.28841209412	-999.25	-999.25	3.07830429077	-999.25	3.29606032372	-999.25	-999.25	-999.25	3.39606666565	-999.25	-999.25	
1079	3.37973713875	3.24651145935	-999.25	-999.25	3.31858801842	-999.25	3.72731423378	-999.25	-999.25	-999.25	3.70539736748	-999.25	-999.25	
1080	3.88746356964	3.28897285461	-999.25	-999.25	3.65654754639	-999.25	3.67338562012	-999.25	-999.25	-999.25	3.00555634499	-999.25	-999.25	
1081	3.41532325745	3.28520441055	-999.25	-999.25	3.28641247749	-999.25	3.77899765968	-999.25	-999.25	-999.25	3.49360513687	-999.25	-999.25	
1082	3.28351092339	3.29741883278	-999.25	-999.25	3.31122899055	-999.25	3.57258820534	-999.25	-999.25	-999.25	3.28945589066	-999.25	-999.25	
1083	3.6623840332	3.2607152462	-999.25	-999.25	3.5523519516	-999.25	3.50381541252	-999.25	-999.25	-999.25	3.43008160591	-999.25	-999.25	
1084	3.27419829369	3.24808049202	-999.25	-999.25	3.11537051201	-999.25	3.63746380806	-999.25	-999.25	-999.25	3.51094222069	-999.25	-999.25	
1085	3.44926667213	3.27056121826	-999.25	-999.25	3.17039680481	-999.25	3.73874402046	-999.25	-999.25	-999.25	3.20544242859	-999.25	-999.25	
1086	3.36639809608	3.31610226631	-999.25	-999.25	3.04587602615	-999.25	3.63423156738	-999.25	-999.25	-999.25	3.49981307983	-999.25	-999.25	
1087	3.30607628822	3.47385573387	-999.25	-999.25	3.08944392204	-999.25	3.70633292198	-999.25	-999.25	-999.25	3.69048500061	-999.25	-999.25	
1088	3.45588684082	3.30256772041	-999.25	-999.25	3.07466006279	-999.25	3.60486769676	-999.25	-999.25	-999.25	3.51890206337	-999.25	-999.25	
1089	3.43891143799	3.25488853455	-999.25	-999.25	3.67052340508	-999.25	3.48856925964	-999.25	-999.25	-999.25	3.68712162971	-999.25	-999.25	
1090	3.42081189156	3.28805470467	-999.25	-999.25	4.61217546463	-999.25	3.41967368126	-999.25	-999.25	-999.25	3.3113963604	-999.25	-999.25	
1091	3.40460038185	3.21700334549	-999.25	-999.25	3.57857561111	-999.25	3.39131379128	-999.25	-999.25	-999.25	3.19319176674	-999.25	-999.25	
1092	3.20097517967	3.16427779198	-999.25	-999.25	3.73554491997	-999.25	3.3434753418	-999.25	-999.25	-999.25	3.32189536095	-999.25	-999.25	
1093	3.37114834785	3.24315810204	-999.25	-999.25	4.08670854568	-999.25	3.35004258156	-999.25	-999.25	-999.25	3.45005679131	-999.25	-999.25	
1094	3.21328926086	3.33356261253	-999.25	-999.25	3.29686260223	-999.25	3.46784329414	-999.25	-999.25	-999.25	3.1270532608	-999.25	-999.25	
1095	3.31060957909	3.24231338501	-999.25	-999.25	3.51806640625	-999.25	3.79133176804	-999.25	-999.25	-999.25	3.58542323112	-999.25	-999.25	
1096	3.38636088371	3.35691952705	-999.25	-999.25	3.24251055717	-999.25	3.85008311272	-999.25	-999.25	-999.25	3.09846019745	-999.25	-999.25	
1097	3.27329492569	3.34940600395	-999.25	-999.25	3.21330714226	-999.25	3.95539808273	-999.25	-999.25	-999.25	3.40530967712	-999.25	-999.25	
1098	3.42083978653	3.57131147385	-999.25	-999.25	3.35028409958	-999.25	3.82307004929	-999.25	-999.25	-999.25	3.40278291702	-999.25	-999.25	
1099	3.56327915192	3.16112995148	-999.25	-999.25	3.04252028465	-999.25	3.9943819046	-999.25	-999.25	-999.25	3.2800681591	-999.25	-999.25	
1100	3.49201512337	3.28539538383	-999.25	-999.25	3.1409060955	-999.25	3.73582100868	-999.25	-999.25	-999.25	3.02609181404	-999.25	-999.25	
1101	3.51199126244	3.24974608421	-999.25	-999.25	3.08384013176	-999.25	3.64940452576	-999.25	-999.25	-999.25	3.51058077812	-999.25	-999.25	
1102	3.22425103188	3.16400337219	-999.25	-999.25	3.0190615654	-999.25	3.60501241684	-999.25	-999.25	-999.25	3.08844518661	-999.25	-999.25	
1103	3.27455067635	3.29707598686	-999.25	-999.25	3.28071022034	-999.25	3.81367468834	-999.25	-999.25	-999.25	3.2253267765	-999.25	-999.25	
1104	3.31752038002	3.00074505806	-999.25	-999.25	3.50617861748	-999.25	4.02728366852	-999.25	-999.25	-999.25	3.29917144775	-999.25	-999.25	
1105	3.41384482384	3.41394305229	-999.25	-999.25	3.20280647278	-999.25	3.88445162773	-999.25	-999.25	-999.25	3.22363066673	-999.25	-999.25	
1106	3.33941793442	3.38227820396	-999.25	-999.25	3.24899530411	-999.25	3.87265968323	-999.25	-999.25	-999.25	2.92346310616	-999.25	-999.25	
1107	3.3437306881	3.44201827049	-999.25	-999.25	3.6045691967	-999.25	3.76357913017	-999.25	-999.25	-999.25	3.43844389915	-999.25	-999.25	
1108	3.31460571289	3.44410991669	-999.25	-999.25	3.17534279823	-999.25	3.743227005	-999.25	-999.25	-999.25	3.20196413994	-999.25	-999.25	
1109	3.28403735161	3.41875600815	-999.25	-999.25	3.22155213356	-999.25	3.8676109314	-999.25	-999.25	-999.25	3.28871417046	-999.25	-999.25	
1110	3.29853534698	3.52623844147	-999.25	-999.25	3.0559990406	-999.25	4.73389101028	-999.25	-999.25	-999.25	3.24182510376	-999.25	-999.25	
1111	3.31821060181	3.48673129082	-999.25	-999.25	3.25157213211	-999.25	4.11899518967	-999.25	-999.25	-999.25	3.3466026783	-999.25	-999.25	
1112	3.11798644066	3.52264857292	-999.25	-999.25	3.06602597237	-999.25	3.66303229332	-999.25	-999.25	-999.25	3.19563102722	-999.25	-999.25	
1113	3.43362951279	3.4682571888	-999.25	-999.25	3.16514539719	-999.25	3.68312430382	-999.25	-999.25	-999.25	3.16960549355	-999.25	-999.25	
1114	3.11304497719	3.54276394844	-999.25	-999.25	3.37678837776	-999.25	3.42073535919	-999.25	-999.25	-999.25	3.23039078712	-999.25	-999.25	
1115	3.23304057121	3.63617491722	-999.25	-999.25	3.06723356247	-999.25	3.82177019119	-999.25	-999.25	-999.25	2.68875551224	-999.25	-999.25	
1116	3.17793774605	3.26058220863	-999.25	-999.25	3.06366801262	-999.25	3.69409108162	-999.25	-999.25	-999.25	3.1671807766	-999.25	-999.25	
1117	3.26273155212	3.42566037178	-999.25	-999.25	3.19933581352	-999.25	3.53755950928	-999.25	-999.25	-999.25	3.20198249817	-999.25	-999.25	
1118	3.01492142677	3.24642491341	-999.25	-999.25	3.39285159111	-999.25	3.25815057755	-999.25	-999.25	-999.25	2.86791682243	-999.25	-999.25	
1119	3.23648190498	3.19213414192	-999.25	-999.25	3.49843788147	-999.25	3.64045643806	-999.25	-999.25	-999.25	3.32976031303	-999.25	-999.25	
1120	3.18817305565	3.25825333595	-999.25	-999.25	3.43645405769	-999.25	3.71365666389	-999.25	-999.25	-999.25	2.95173597336	-999.25	-999.25	
1121	3.18679308891	3.36851119995	-999.25	-999.25	3.64551544189	-999.25	3.73726654053	-999.25	-999.25	-999.25	2.89129757881	-999.25	-999.25	
1122	3.27305912971	3.37173724174	-999.25	-999.25	3.57213640213	-999.25	3.72943282127	-999.25	-999.25	-999.25	2.83874559402	-999.25	-999.25	
1123	3.21088409424	3.47896933556	-999.25	-999.25	3.41589975357	-999.25	3.45398545265	-999.25	-999.25	-999.25	2.9946782589	-999.25	-999.25	
1124	3.17354846001	2.88695144653	-999.25	-999.25	4.10955429077	-999.25	3.39151024818	-999.25	-999.25	-999.25	3.52213740349	-999.25	-999.25	
1125	3.39055418968	3.42646980286	-999.25	-999.25	3.54959607124	-999.25	3.15104532242	-999.25	-999.25	-999.25	3.57949519157	-999.25	-999.25	
1126	3.49599671364	3.29377961159	-999.25	-999.25	3.81507706642	-999.25	3.13090586662	-999.25	-999.25	-999.25	3.67474555969	-999.25	-999.25	
1127	2.97351193428	3.35031294823	-999.25	-999.25	3.60284686089	-999.25	3.76918768883	-999.25	-999.25	-999.25	3.85021567345	-999.25	-999.25	
1128	3.3371822834	3.24281215668	-999.25	-999.25	3.20299530029	-999.25	3.74609065056	-999.25	-999.25	-999.25	2.82006287575	-999.25	-999.25	
1129	2.98784971237	3.34296631813	-999.25	-999.25	3.16125535965	-999.25	3.83239150047	-999.25	-999.25	-999.25	2.79388046265	-999.25	-999.25	
1130	2.98890995979	3.37108159065	-999.25	-999.25	3.20893096924	-999.25	3.53637814522	-999.25	-999.25	-999.25	2.99049782753	-999.25	-999.25	
1131	3.12075781822	3.49327206612	-999.25	-999.25	3.07297682762	-999.25	3.702491045	-999.25	-999.25	-999.25	2.7320895195	-999.25	-999.25	
1132	2.97578001022	3.56829500198	-999.25	-999.25	3.72309851646	-999.25	3.86794447899	-999.25	-999.25	-999.25	3.03925180435	-999.25	-999.25	
1133	3.07799553871	2.98809146881	-999.25	-999.25	4.34697294235	-999.25	3.88964009285	-999.25	-999.25	-999.25	3.02440524101	-999.25	-999.25	
1134	2.85493135452	3.32614684105	-999.25	-999.25	4.04927587509	-999.25	3.71887421608	-999.25	-999.25	-999.25	2.614164114	-999.25	-999.25	
1135	3.20074343681	3.17425942421	-999.25	-999.25	3.76286816597	-999.25	3.59899973869	-999.25	-999.25	-999.25	2.75685620308	-999.25	-999.25	
1136	4.30131101608	3.31038689613	-999.25	-999.25	4.02739191055	-999.25	3.58129739761	-999.25	-999.25	-999.25	3.03361749649	-999.25	-999.25	
1137	3.99138188362	3.40453529358	-999.25	-999.25	4.0155544281	-999.25	3.56788992882	-999.25	-999.25	-999.25	3.4886033535	-999.25	-999.25	
1138	3.8212788105	3.21785020828	-999.25	-999.25	4.29548358917	-999.25	3.63279366493	-999.25	-999.25	-999.25	3.27269291878	-999.25	-999.25	
1139	4.28397417068	3.43721938133	-999.25	-999.25	4.1684384346	-999.25	3.46672844887	-999.25	-999.25	-999.25	2.84629130363	-999.25	-999.25	
1140	4.99719667435	3.60099768639	-999.25	-999.25	4.11474132538	-999.25	3.76970219612	-999.25	-999.25	-999.25	3.61120605469	-999.25	-999.25	
1141	2.99994897842	3.55343174934	-999.25	-999.25	4.25943136215	-999.25	3.86375117302	-999.25	-999.25	-999.25	3.12824249268	-999.25	-999.25	
1142	3.72446608543	3.34320378304	-999.25	-999.25	4.35476732254	-999.25	3.7965118885	-999.25	-999.25	-999.25	2.80227017403	-999.25	-999.25	
1143	3.32277560234	3.26780676842	-999.25	-999.25	4.28948163986	-999.25	4.01448965073	-999.25	-999.25	-999.25	3.18359446526	-999.25	-999.25	
